"id","bank_id","base_rate","region_id","region_group","mortgage_type","real_estate_type","object_type","benefit_program","loan_term_min","loan_term_max","income_confirmation","loan_amount_min","loan_amount_max","down_payment_rate_min","down_payment_rate_max","has_life_insurance","is_not_citizen","employment_type","registration_type","is_active","created_at","shadow_id"
100638,4,7.60,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,36,420,{noConfirmation},300000,6000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100638
100645,4,5.60,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,420,{noConfirmation},600000,12000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100645
100646,4,5.60,{},regions,mortgage,{newBuilding},{flat},family,36,420,{noConfirmation},300000,6000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100646
691,7,5.99,{},regions,mortgage,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",300000,6000000,20.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100946
693,7,5.00,{},regions_lte_million,mortgage,{newBuilding},{flat},it,36,360,{confirmation},300000,9000000,20.00,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100948
694,7,14.90,{},any,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},300000,20000000,20.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100949
695,7,14.90,{},any,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},300000,50000000,15.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100950
696,7,14.90,{},any,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},300000,50000000,20.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100951
697,7,14.90,{},any,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},300000,20000000,15.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100952
698,7,14.90,{},any,refinancing,{secondary},{house},noProgram,96,360,"{confirmation,noConfirmation}",600000,10000000,40.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100953
699,7,14.90,{},any,refinancing,{newBuilding},"{flat,apartments}",noProgram,96,360,{confirmation},300000,50000000,20.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100954
700,7,14.90,{},any,refinancing,{newBuilding},"{flat,apartments}",noProgram,96,360,{noConfirmation},300000,20000000,20.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100955
701,7,14.90,{},any,mortgage,{secondary},{house},noProgram,96,360,"{confirmation,noConfirmation}",600000,10000000,40.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100956
702,7,14.90,{},any,refinancing,{secondary},"{flat,apartments}",noProgram,96,360,{confirmation},300000,50000000,20.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100957
703,7,14.90,{},any,refinancing,{secondary},"{flat,apartments}",noProgram,96,360,{noConfirmation},300000,20000000,20.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100958
1395,7,17.49,{},any,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},300000,50000000,15.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-17 19:13:54.310 +0300,101745
1396,7,17.49,{},any,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},300000,20000000,15.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-17 19:13:54.310 +0300,101746
1397,7,17.49,{},any,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},300000,50000000,15.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-17 19:13:54.310 +0300,101747
1398,7,17.49,{},any,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},300000,20000000,15.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-17 19:13:54.310 +0300,101748
1399,7,17.49,{},any,mortgage,{secondary},{house},noProgram,96,360,"{confirmation,noConfirmation}",600000,10000000,40.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-17 19:13:54.310 +0300,101749
1400,7,17.49,{},any,refinancing,{secondary},{house},noProgram,96,360,"{confirmation,noConfirmation}",600000,10000000,40.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-17 19:13:54.310 +0300,101750
1401,7,17.49,{},any,refinancing,{newBuilding},"{flat,apartments}",noProgram,96,360,{confirmation},300000,50000000,20.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-17 19:13:54.310 +0300,101751
1402,7,17.49,{},any,refinancing,{secondary},"{flat,apartments}",noProgram,96,360,{confirmation},300000,50000000,20.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-17 19:13:54.310 +0300,101752
1403,7,17.49,{},any,refinancing,{newBuilding},"{flat,apartments}",noProgram,96,360,{noConfirmation},300000,20000000,20.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-17 19:13:54.310 +0300,101753
1404,7,17.49,{},any,refinancing,{secondary},"{flat,apartments}",noProgram,96,360,{noConfirmation},300000,20000000,20.00,99.99,"{true,false}",{false},"{employee,selfEmployed,entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-17 19:13:54.310 +0300,101754
1405,7,5.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",300000,12000000,50.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-11-17 19:15:07.615 +0300,101755
1406,7,5.99,{},regions,mortgage,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",300000,6000000,50.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-11-17 19:15:07.615 +0300,101756
1407,7,5.99,"{1,4593,2,4588}",,refinancing,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",300000,12000000,20.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-11-17 19:15:07.615 +0300,101757
1408,7,5.99,{},regions,refinancing,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",300000,6000000,20.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-11-17 19:15:07.615 +0300,101758
1409,7,5.00,{},regions_gte_million,mortgage,{newBuilding},{flat},it,36,360,{confirmation},300000,18000000,50.00,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-17 19:19:51.761 +0300,101759
1410,7,5.00,{},regions_lte_million,mortgage,{newBuilding},{flat},it,36,360,{confirmation},300000,9000000,50.00,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-17 19:19:51.761 +0300,101760
1411,7,7.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,"{confirmation,noConfirmation}",300000,12000000,50.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-11-17 19:21:10.626 +0300,101761
1412,7,7.99,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,"{confirmation,noConfirmation}",300000,6000000,50.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-11-17 19:21:10.626 +0300,101762
1492,6,19.90,{},any,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,12,360,{confirmation},500000,50000000,20.01,99.99,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101865
1493,6,15.60,{},any,mortgage,{secondary},{house},noProgram,12,360,{confirmation},500000,20000000,30.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101866
1494,6,4.99,{},regions_lte_million,mortgage,{newBuilding},{flat},it,12,360,{confirmation},500000,9000000,20.01,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101867
1495,6,4.99,{},regions_gte_million,mortgage,{newBuilding},{flat},it,12,360,{confirmation},500000,18000000,20.01,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101868
1496,6,4.99,{},regions_lte_million,mortgage,{houseBuilding},{house},it,12,360,{confirmation},500000,9000000,30.01,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101869
1121,2,17.49,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},noProgram,36,360,{confirmation},900000,6000000,15.01,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101464
1122,2,16.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},noProgram,36,360,{confirmation},6000000,20000000,15.01,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101465
822,5,15.00,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},500000,50000000,15.01,20.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101085
1123,2,17.49,{},regions,mortgage,{newBuilding},{flat},noProgram,36,360,{confirmation},900000,6000000,15.01,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101466
1124,2,16.99,{},regions,mortgage,{newBuilding},{flat},noProgram,36,360,{confirmation},6000000,9000000,15.01,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101467
1125,2,17.49,"{1,4593,2,4588}",,mortgage,{newBuilding},{apartments},noProgram,36,360,{confirmation},900000,6000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101468
1126,2,16.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{apartments},noProgram,36,360,{confirmation},6000000,20000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101469
1127,2,17.49,{},regions,mortgage,{newBuilding},{apartments},noProgram,36,360,{confirmation},900000,6000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101470
1388,1,5.80,{},regions,mortgage,{houseBuilding},{house},family,36,360,"{confirmation,noConfirmation}",600000,15000000,30.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-17 20:30:16.218 +0300,101778
1389,1,5.80,"{1,4593,2,4588}",,refinancing,{newBuilding},{flat},family,36,360,{confirmation},600000,12000000,20.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-17 20:30:16.218 +0300,101779
1390,1,5.80,{},regions,refinancing,{newBuilding},{flat},family,36,360,{confirmation},600000,6000000,20.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-17 20:30:16.218 +0300,101780
100669,4,12.65,"{1,4593,2,4588}",,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{noConfirmation},600000,30000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100669
100670,4,12.65,{},regions,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{noConfirmation},300000,10000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100670
100671,4,13.55,"{1,4593,2,4588}",,mortgage,{secondary},{house},noProgram,36,420,{confirmation},600000,30000000,25.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100671
1391,1,4.80,{},regions_gte_million,mortgage,{houseBuilding},{house},it,36,360,{confirmation},600000,30000000,30.10,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-17 20:33:21.761 +0300,101781
1392,1,4.80,{},regions_lte_million,mortgage,{houseBuilding},{house},it,36,360,{confirmation},600000,15000000,30.10,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-17 20:33:21.761 +0300,101782
1393,1,4.80,{},regions_gte_million,mortgage,{newBuilding},{flat},it,36,360,{confirmation},600000,30000000,20.10,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-17 20:33:21.761 +0300,101783
1394,1,4.80,{},regions_lte_million,mortgage,{newBuilding},{flat},it,36,360,{confirmation},600000,15000000,20.10,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-17 20:33:21.761 +0300,101784
1549,1,4.80,{},regions_gte_million,mortgage,{newBuilding},{flat},it,36,360,"{confirmation,noConfirmation}",600000,30000000,20.10,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-04 18:00:00.000 +0300,101901
1550,1,4.80,{},regions_lte_million,mortgage,{newBuilding},{flat},it,36,360,"{confirmation,noConfirmation}",600000,15000000,20.10,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-04 18:00:00.000 +0300,101902
826,5,15.20,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},500000,50000000,20.01,30.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-10-04 03:00:00.000 +0300,101089
1128,2,16.99,{},regions,mortgage,{newBuilding},{apartments},noProgram,36,360,{confirmation},6000000,9000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101471
1129,2,17.99,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,6000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101472
1130,2,17.49,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},6000000,20000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101473
1131,2,17.99,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,6000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101474
1132,2,17.49,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},6000000,9000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101475
1133,2,17.49,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,30.00,95.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101476
1134,2,16.99,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},6000000,20000000,30.00,95.00,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101477
