"id","bank_id","base_rate","region_id","region_group","mortgage_type","real_estate_type","object_type","benefit_program","loan_term_min","loan_term_max","income_confirmation","loan_amount_min","loan_amount_max","down_payment_rate_min","down_payment_rate_max","has_life_insurance","is_not_citizen","employment_type","registration_type","is_active","created_at","shadow_id","updated_at"
100100,1,5.80,{},regions,refinancing,{houseBuilding},{house},family,36,360,"{confirmation,noConfirmation}",600000,6000000,50.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100100,2023-04-04 18:18:03.000 +0300
961,3,15.99,{},any,mortgage,{newBuilding},{apartments},noProgram,36,360,{confirmation},1500000,2999999,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-10-09 20:00:00.000 +0300,101290,2023-10-09 20:00:00.000 +0300
962,3,15.49,{},any,mortgage,{secondary},{apartments},noProgram,36,360,{confirmation},3000000,6999999,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-10-09 20:00:00.000 +0300,101291,2023-10-09 20:00:00.000 +0300
100071,1,4.80,{},regions_gte_million,mortgage,{newBuilding},{flat},it,36,360,{confirmation},600000,18000000,15.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100071,2023-04-04 18:18:03.000 +0300
100072,1,4.80,{},regions_lte_million,mortgage,{newBuilding},{flat},it,36,360,{confirmation},600000,9000000,15.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100072,2023-04-04 18:18:03.000 +0300
1190,2,6.00,{},regions,refinancing,{newBuilding},{flat},family,36,360,{confirmation},900000,15000000,30.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101533,2023-11-03 19:00:00.000 +0300
963,3,15.49,{},any,mortgage,{newBuilding},{apartments},noProgram,36,360,{confirmation},3000000,6999999,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-10-09 20:00:00.000 +0300,101292,2023-10-09 20:00:00.000 +0300
964,3,15.39,{},any,mortgage,{secondary},{apartments},noProgram,36,360,{confirmation},7000000,26000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-10-09 20:00:00.000 +0300,101293,2023-10-09 20:00:00.000 +0300
965,3,15.39,{},any,mortgage,{newBuilding},{apartments},noProgram,36,360,{confirmation},7000000,26000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-10-09 20:00:00.000 +0300,101294,2023-10-09 20:00:00.000 +0300
966,3,15.99,{},any,refinancing,{secondary},{apartments},noProgram,36,360,{confirmation},1500000,2999999,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-10-09 20:00:00.000 +0300,101295,2023-10-09 20:00:00.000 +0300
967,3,15.99,{},any,refinancing,{newBuilding},{apartments},noProgram,36,360,{confirmation},1500000,2999999,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-10-09 20:00:00.000 +0300,101296,2023-10-09 20:00:00.000 +0300
437,2,12.59,{2},,mortgage,{newBuilding},{flat},noProgram,36,360,{confirmation},900000,20000000,15.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,437,2023-04-04 18:18:03.000 +0300
438,2,12.59,{4588},,mortgage,{newBuilding},{flat},noProgram,36,360,{confirmation},900000,8000000,15.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,438,2023-04-04 18:18:03.000 +0300
440,2,12.59,"{1,4593}",,mortgage,{newBuilding},{apartments},noProgram,36,360,"{confirmation,noConfirmation}",900000,20000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,440,2023-04-04 18:18:03.000 +0300
441,2,12.59,{2},,mortgage,{newBuilding},{apartments},noProgram,36,360,"{confirmation,noConfirmation}",900000,20000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,441,2023-04-04 18:18:03.000 +0300
442,2,12.59,{4588},,mortgage,{newBuilding},{apartments},noProgram,36,360,"{confirmation,noConfirmation}",900000,8000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,442,2023-04-04 18:18:03.000 +0300
443,2,12.59,{},regions,mortgage,{newBuilding},{apartments},noProgram,36,360,"{confirmation,noConfirmation}",900000,8000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,443,2023-04-04 18:18:03.000 +0300
444,2,12.59,"{1,4593}",,mortgage,{newBuilding},{flat},noProgram,36,360,{noConfirmation},900000,20000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,444,2023-04-04 18:18:03.000 +0300
445,2,12.59,{2},,mortgage,{newBuilding},{flat},noProgram,36,360,{noConfirmation},900000,20000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,445,2023-04-04 18:18:03.000 +0300
446,2,12.59,{4588},,mortgage,{newBuilding},{flat},noProgram,36,360,{noConfirmation},900000,8000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,446,2023-04-04 18:18:03.000 +0300
447,2,12.59,{},regions,mortgage,{newBuilding},{flat},noProgram,36,360,{noConfirmation},900000,8000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,447,2023-04-04 18:18:03.000 +0300
448,2,12.59,"{1,4593}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},900000,20000000,30.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,448,2023-04-04 18:18:03.000 +0300
449,2,12.59,{2},,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},900000,20000000,30.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,449,2023-04-04 18:18:03.000 +0300
450,2,12.59,{4588},,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},900000,8000000,30.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,450,2023-04-04 18:18:03.000 +0300
451,2,12.59,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},900000,8000000,30.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,451,2023-04-04 18:18:03.000 +0300
452,2,12.59,"{1,4593}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,20000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,452,2023-04-04 18:18:03.000 +0300
453,2,12.59,{2},,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,20000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,453,2023-04-04 18:18:03.000 +0300
454,2,12.59,{4588},,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,8000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,454,2023-04-04 18:18:03.000 +0300
455,2,12.59,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,8000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,455,2023-04-04 18:18:03.000 +0300
456,2,6.00,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",900000,14000000,15.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,456,2023-04-04 18:18:03.000 +0300
457,2,6.00,{},regions,mortgage,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",900000,7000000,15.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,457,2023-04-04 18:18:03.000 +0300
458,2,6.00,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,360,{confirmation},900000,14000000,30.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,458,2023-04-04 18:18:03.000 +0300
459,2,6.00,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,360,{confirmation},900000,7000000,30.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,459,2023-04-04 18:18:03.000 +0300
460,2,6.00,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,360,{noConfirmation},900000,14000000,40.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,460,2023-04-04 18:18:03.000 +0300
461,2,6.00,{},regions,mortgage,{newBuilding},{flat},family,36,360,{noConfirmation},900000,7000000,40.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,461,2023-04-04 18:18:03.000 +0300
462,2,8.00,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,"{confirmation,noConfirmation}",900000,15000000,15.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,462,2023-04-04 18:18:03.000 +0300
463,2,8.00,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,"{confirmation,noConfirmation}",900000,7000000,15.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,463,2023-04-04 18:18:03.000 +0300
464,2,8.00,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,{confirmation},900000,15000000,30.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,464,2023-04-04 18:18:03.000 +0300
465,2,8.00,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,{confirmation},900000,7000000,30.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,465,2023-04-04 18:18:03.000 +0300
466,2,8.00,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,{noConfirmation},900000,15000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,466,2023-04-04 18:18:03.000 +0300
467,2,8.00,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,{noConfirmation},900000,7000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,467,2023-04-04 18:18:03.000 +0300
468,2,12.59,"{1,4593}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,"{confirmation,noConfirmation}",900000,20000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,468,2023-04-04 18:18:03.000 +0300
487,2,12.59,{},regions,mortgage,{secondary},{house},noProgram,36,360,{confirmation},900000,8000000,40.00,84.99,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,487,2023-04-04 18:18:03.000 +0300
469,2,12.59,{2},,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,"{confirmation,noConfirmation}",900000,20000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,469,2023-04-04 18:18:03.000 +0300
470,2,12.59,{4588},,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,"{confirmation,noConfirmation}",900000,8000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,470,2023-04-04 18:18:03.000 +0300
471,2,12.59,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,"{confirmation,noConfirmation}",900000,8000000,20.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,471,2023-04-04 18:18:03.000 +0300
472,2,12.59,"{1,4593}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,20000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,472,2023-04-04 18:18:03.000 +0300
473,2,12.59,{2},,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,20000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,473,2023-04-04 18:18:03.000 +0300
474,2,12.59,{4588},,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,8000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,474,2023-04-04 18:18:03.000 +0300
475,2,12.59,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,8000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,475,2023-04-04 18:18:03.000 +0300
476,2,12.59,"{1,4593}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,20000000,50.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,476,2023-04-04 18:18:03.000 +0300
477,2,12.59,{2},,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,20000000,50.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,477,2023-04-04 18:18:03.000 +0300
478,2,12.59,{4588},,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,8000000,50.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,478,2023-04-04 18:18:03.000 +0300
479,2,12.59,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,8000000,50.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,479,2023-04-04 18:18:03.000 +0300
480,2,12.59,"{1,4593}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,20000000,30.00,84.99,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,480,2023-04-04 18:18:03.000 +0300
481,2,12.59,{2},,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,20000000,30.00,84.99,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,481,2023-04-04 18:18:03.000 +0300
482,2,12.59,{4588},,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,8000000,30.00,84.99,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,482,2023-04-04 18:18:03.000 +0300
483,2,12.59,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,8000000,30.00,84.99,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,483,2023-04-04 18:18:03.000 +0300
484,2,12.59,"{1,4593,2,4588}",,mortgage,{secondary},{house},noProgram,36,360,{confirmation},900000,20000000,40.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,484,2023-04-04 18:18:03.000 +0300
485,2,12.59,{},regions,mortgage,{secondary},{house},noProgram,36,360,{confirmation},900000,8000000,40.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,485,2023-04-04 18:18:03.000 +0300
486,2,12.59,"{1,4593,2,4588}",,mortgage,{secondary},{house},noProgram,36,360,{confirmation},900000,20000000,40.00,84.99,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,486,2023-04-04 18:18:03.000 +0300
488,2,6.00,"{1,4593,2,4588}",,refinancing,{newBuilding},{flat},family,36,360,{confirmation},900000,14000000,15.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,488,2023-04-04 18:18:03.000 +0300
489,2,6.00,{},regions,refinancing,{newBuilding},{flat},family,36,360,{confirmation},900000,7000000,15.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,489,2023-04-04 18:18:03.000 +0300
490,2,6.00,"{1,4593,2,4588}",,refinancing,{newBuilding},{flat},family,36,360,{confirmation},900000,14000000,30.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,490,2023-04-04 18:18:03.000 +0300
491,2,6.00,{},regions,refinancing,{newBuilding},{flat},family,36,360,{confirmation},900000,7000000,30.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,491,2023-04-04 18:18:03.000 +0300
492,2,12.59,"{1,4593}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,20000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,492,2023-04-04 18:18:03.000 +0300
493,2,12.59,{2},,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,20000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,493,2023-04-04 18:18:03.000 +0300
494,2,12.59,{4588},,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,8000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,494,2023-04-04 18:18:03.000 +0300
495,2,12.59,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,8000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,495,2023-04-04 18:18:03.000 +0300
496,2,12.59,"{1,4593}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,20000000,30.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,496,2023-04-04 18:18:03.000 +0300
497,2,12.59,{2},,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,20000000,30.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,497,2023-04-04 18:18:03.000 +0300
498,2,12.59,{4588},,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,8000000,30.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,498,2023-04-04 18:18:03.000 +0300
499,2,12.59,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,8000000,30.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,499,2023-04-04 18:18:03.000 +0300
968,3,15.49,{},any,refinancing,{secondary},{apartments},noProgram,36,360,{confirmation},3000000,6999999,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-10-09 20:00:00.000 +0300,101297,2023-10-09 20:00:00.000 +0300
969,3,15.49,{},any,refinancing,{newBuilding},{apartments},noProgram,36,360,{confirmation},3000000,6999999,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-10-09 20:00:00.000 +0300,101298,2023-10-09 20:00:00.000 +0300
970,3,15.39,{},any,refinancing,{secondary},{apartments},noProgram,36,360,{confirmation},7000001,26000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-10-09 20:00:00.000 +0300,101299,2023-10-09 20:00:00.000 +0300
971,3,15.39,{},any,refinancing,{newBuilding},{apartments},noProgram,36,360,{confirmation},7000001,26000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-10-09 20:00:00.000 +0300,101300,2023-10-09 20:00:00.000 +0300
972,3,15.99,{},any,mortgage,{secondary},{house},noProgram,36,360,{confirmation},1500000,40000000,40.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-10-09 20:00:00.000 +0300,101301,2023-10-09 20:00:00.000 +0300
100693,4,7.60,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,36,420,{confirmation},600000,12000000,15.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100693,2023-04-04 18:18:03.000 +0300
100694,4,7.60,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,36,420,{confirmation},300000,6000000,15.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100694,2023-04-04 18:18:03.000 +0300
100695,4,5.60,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,420,{confirmation},600000,12000000,15.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100695,2023-04-04 18:18:03.000 +0300
100175,5,4.40,{},regions_gte_million,mortgage,{newBuilding},{flat},it,36,360,"{confirmation,noConfirmation}",500000,30000000,15.00,89.90,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100175,2023-04-04 18:18:03.000 +0300
100176,5,4.40,{},regions_lte_million,mortgage,{newBuilding},{flat},it,36,360,"{confirmation,noConfirmation}",500000,15000000,15.00,89.90,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100176,2023-04-04 18:18:03.000 +0300
100177,5,4.40,{},regions_gte_million,mortgage,{houseBuilding},{house},it,36,360,"{confirmation,noConfirmation}",500000,30000000,15.00,89.90,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100177,2023-04-04 18:18:03.000 +0300
100178,5,4.40,{},regions_lte_million,mortgage,{houseBuilding},{house},it,36,360,"{confirmation,noConfirmation}",500000,15000000,15.00,89.90,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100178,2023-04-04 18:18:03.000 +0300
100179,5,4.40,{},regions_gte_million,mortgage,{newBuilding},{flat},it,36,360,"{confirmation,noConfirmation}",500000,30000000,15.00,89.90,"{true,false}",{false},{businessOwner},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100179,2023-04-04 18:18:03.000 +0300
100180,5,4.40,{},regions_lte_million,mortgage,{newBuilding},{flat},it,36,360,"{confirmation,noConfirmation}",500000,15000000,15.00,89.90,"{true,false}",{false},{businessOwner},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100180,2023-04-04 18:18:03.000 +0300
100181,5,4.40,{},regions_gte_million,mortgage,{houseBuilding},{house},it,36,360,"{confirmation,noConfirmation}",500000,30000000,15.00,89.90,"{true,false}",{false},{businessOwner},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100181,2023-04-04 18:18:03.000 +0300
738,2,5.89,"{1,4593,2,4588}",,refinancing,{newBuilding},{flat},family,36,360,{confirmation},900000,12000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-09-28 16:00:03.000 +0300,100973,2023-09-28 16:00:03.000 +0300
739,2,5.89,{},regions,refinancing,{newBuilding},{flat},family,36,360,{confirmation},900000,6000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-09-28 16:00:03.000 +0300,100974,2023-09-28 16:00:03.000 +0300
100423,2,6.00,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",900000,14000000,15.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100423,2023-04-04 18:18:03.000 +0300
100424,2,6.00,{},regions,mortgage,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",900000,7000000,15.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100424,2023-04-04 18:18:03.000 +0300
